Water Bomber ID,Latitude,Longitude,Time (min),Distance travelled (km),Distance hovered (km),Fuel capacity (%),Current range (km),Water capacity (L),Status,Next updates
chinook 7,-36.4944,149.5185776,641.0131333651018,1.0013357614659684,0.0,85.491429380401,555.6942909726065,8625.0,Inspecting strike 3108,['Going to strike 3111']
chinook 7,-36.4944,149.5185776,642.0131333651018,0.0,0.0,84.90168579065741,551.8609576392731,5750.0,Going to strike 3111,[]
firehawk 5,-35.8516,147.6607239,644.7754727932287,15.423734521049294,0.0,58.486818530080534,374.31563859251537,3200.0,Inspecting strike 1172,['Going to watertank 110']
chinook 6,-36.7531,149.9364689,645.0071365426892,16.311676469585553,0.0,97.49051131237145,633.6883235304144,8625.0,Inspecting strike 3819,[]
firehawk 5,-35.8516,147.6607239,645.7754727932287,0.0,0.0,57.8878601967472,370.48230525918206,325.0,Going to watertank 110,[]
chinook 6,-36.7531,149.9364689,646.0071365426892,0.0,3.833333333333333,96.90076772262786,629.8549901970812,5750.0,Hovering 3819,[]
chinook 7,-36.7005,149.5185776,647.9915527689566,22.91727438144348,0.0,81.37595127043534,528.9436832578297,5750.0,Inspecting strike 3111,[]
chinook 7,-36.7005,149.5185776,648.9915527689566,0.0,3.833333333333333,80.78620768069175,525.1103499244964,2875.0,Hovering 3111,[]
firehawk 5,-35.978,147.73,649.7869777170052,15.377435541143365,0.0,55.48513589344355,355.1048697180387,325.0,Refilling at watertank 110,[]
chinook 7,-36.7005,149.5185776,657.2069706793257,0.0,31.49243532308143,75.94121763098691,493.61791460141495,2875.0,Going to strike 3179,['Going to watertank 32']
chinook 7,-36.7895,149.5538215,659.9154830229385,10.382630650516125,0.0,74.34388983859982,483.2352839508988,2875.0,Inspecting strike 3179,['Going to watertank 32']
chinook 7,-36.7895,149.5538215,660.9154830229385,0.0,0.0,73.75414624885623,479.40195061756555,0.0,Going to watertank 32,[]
chinook 5,-36.066,146.9,664.2630613608858,0.0,0.0,100.0,650.0,2875.0,Waiting at base 2,[]
chinook 7,-36.677,149.65,664.8713062380886,15.16398899140849,0.0,71.42122486556262,464.237961626157,0.0,Refilling at watertank 32,[]
chinook 4,-36.066,146.9,668.2804289164427,0.0,0.0,100.0,650.0,2875.0,Going to strike 1101,"['Going to strike 1101', 'Going to watertank 83']"
chinook 4,-36.02739122780097,146.9794472943993,670.4544470264588,8.333625605957568,0.0,98.7179037529296,641.6663743940425,2875.0,Going to strike 1101,"['Going to strike 1101', 'Going to watertank 83']"
chinook 6,-36.7531,149.9364689,670.4544470264588,0.0,93.71469018778305,82.48312307835356,536.1403000092981,5750.0,Going to strike 3861,[]
chinook 9,-36.6561,148.7029345,674.2384422801746,0.0,141.3246181595249,23.958705546324843,155.7315860511115,5750.0,Going to base 8,[]
chinook 6,-36.5752,149.9767475,675.699274205816,20.105170854203042,0.0,79.39001987001463,516.0351291550951,5750.0,Inspecting strike 3861,[]
chinook 6,-36.5752,149.9767475,676.699274205816,0.0,3.833333333333333,78.80027628027105,512.2017958217617,2875.0,Hovering 3861,[]
chinook 4,-35.905534286377566,147.22898889664557,677.2967909093336,26.228952206732806,0.0,94.68268033650918,615.4374221873096,2875.0,Going to strike 1101,"['Going to strike 1101', 'Going to watertank 83']"
chinook 6,-36.5752,149.9767475,677.2967909093336,0.0,2.2904806968175153,78.44789463460681,509.9113151249442,2875.0,Going to strike 3718,['Going to watertank 31']
firehawk 5,-35.978,147.73,679.7869777170052,0.0,0.0,55.48513589344355,355.1048697180387,3200.0,Waiting at watertank 110,[]
chinook 6,-36.6561,149.8458418,681.1434070527329,14.745361883030768,0.0,76.17937742183284,495.1659532419134,2875.0,Inspecting strike 3718,['Going to watertank 31']
firehawk 5,-35.978,147.73,681.7316968726793,0.0,0.0,55.48513589344355,355.1048697180387,3200.0,Going to strike 1679,"['Going to strike 1679', 'Going to watertank 69']"
chinook 4,-35.826276742832626,147.39032007818344,681.7316968726793,17.000471709752343,0.0,92.06722315039343,598.4369504775573,2875.0,Going to strike 1101,"['Going to strike 1101', 'Going to watertank 83']"
chinook 6,-36.6561,149.8458418,682.1434070527329,0.0,0.0,75.58963383208925,491.33261990858017,0.0,Going to watertank 31,['Going to watertank 31']
firehawk 5,-35.996695059592355,147.78770259193425,683.190593485563,5.592395964623431,0.0,54.61132402397114,349.5124737534153,3200.0,Going to strike 1679,"['Going to strike 1679', 'Going to watertank 69']"
chinook 4,-35.80015728596079,147.44332071048055,683.190593485563,5.592435110099785,0.0,91.20684851807039,592.8445153674575,2875.0,Going to strike 1101,['Going to watertank 83']
chinook 5,-36.066,146.9,683.190593485563,0.0,0.0,100.0,650.0,2875.0,Going to strike 1151,"['Going to strike 1151', 'Going to watertank 110']"
chinook 6,-36.683743964831955,149.8168950068918,683.190593485563,4.014214156924342,0.0,74.97206242333166,487.3184057516558,0.0,Going to watertank 31,[]
chinook 6,-36.738,149.76,685.2466496664227,7.88154919555327,0.0,73.75951639324654,479.43685655610255,0.0,Refilling at watertank 31,[]
chinook 4,-35.7425,147.5600272,686.4064071360273,12.327431875864905,0.0,89.31032053716808,580.5170834915925,2875.0,Inspecting strike 1101,['Going to watertank 83']
chinook 4,-35.7425,147.5600272,687.4064071360273,0.0,0.0,88.7205769474245,576.6837501582593,0.0,Going to watertank 83,['Going to watertank 83']
chinook 4,-35.954505046103684,147.42417499545715,694.3361927732229,26.56417827591728,0.0,84.63378028959107,550.119571882342,0.0,Going to watertank 83,[]
firehawk 5,-36.138606911007884,148.22944080885023,694.3361966937435,42.72481229802552,0.0,47.935572102404656,306.7876614553898,3200.0,Going to strike 1679,['Going to watertank 69']
chinook 5,-35.91245919354219,147.33531264614052,694.3362103389379,42.72486460460396,0.0,93.42694390698401,607.2751353953961,2875.0,Going to strike 1151,['Going to watertank 110']
chinook 4,-35.961,147.42,694.5485717377844,0.8141193641517994,0.0,84.50853115664464,549.3054525181901,0.0,Refilling at watertank 83,[]
chinook 7,-36.677,149.65,694.8713062380886,0.0,0.0,71.42122486556262,464.237961626157,11500.0,Going to strike 2657,[]
firehawk 5,-36.1467,148.2548343,694.9756760354875,2.451378528115679,0.0,47.552544207386575,304.3362829272741,3200.0,Inspecting strike 1679,['Going to watertank 69']
firehawk 5,-36.1467,148.2548343,695.9756760354875,0.0,0.0,46.953585874053246,300.50294959394074,325.0,Going to watertank 69,[]
firehawk 5,-36.056,148.27,698.6305461533047,10.177002118299287,0.0,45.36342929306898,290.32594747564144,325.0,Refilling at watertank 69,[]
chinook 5,-35.8071,147.6305149,701.9192875205932,29.068462529678122,0.0,88.95487274857199,578.2066728657179,2875.0,Inspecting strike 1151,['Going to watertank 110']
chinook 9,-36.895,149.89,702.6763840808123,109.01211023577794,0.0,7.187611663897467,46.719475815333524,5750.0,Refueling at base 8,[]
chinook 5,-35.8071,147.6305149,702.9192875205932,0.0,0.0,88.36512915882841,574.3733395323846,0.0,Going to watertank 110,[]
chinook 5,-35.978,147.73,708.4002453423501,21.010338316734355,0.0,85.13276941779236,553.3630012156503,0.0,Refilling at watertank 110,[]
chinook 7,-36.3246,149.1862786,709.751146005227,57.039385774030805,0.0,62.64593474648095,407.19857585212617,11500.0,Inspecting strike 2657,[]
chinook 7,-36.3246,149.1862786,710.751146005227,0.0,0.0,62.05619115673736,403.36524251879285,8625.0,Going to strike 2916,[]
chinook 6,-36.738,149.76,715.2466496664227,0.0,0.0,73.75951639324654,479.43685655610255,11500.0,Waiting at watertank 31,[]
chinook 7,-36.3367,149.3927068,715.5878500048187,18.540698665101484,0.0,59.20377597749098,384.82454385369135,8625.0,Inspecting strike 2916,[]
chinook 7,-36.3367,149.3927068,716.5878500048187,0.0,3.833333333333333,58.61403238774739,380.99121052035804,5750.0,Hovering 2916,[]
chinook 4,-35.961,147.42,724.5485717377844,0.0,0.0,84.50853115664464,549.3054525181901,11500.0,Waiting at watertank 83,[]
firehawk 5,-36.056,148.27,728.6305461533047,0.0,0.0,45.36342929306898,290.32594747564144,3200.0,Going to strike 1545,['Going to watertank 109']
chinook 9,-36.895,149.89,732.6763840808123,0.0,0.0,100.0,650.0,5750.0,Waiting at base 8,[]
firehawk 5,-35.9365,148.0987544,733.9378292074672,20.34458504095616,0.0,42.18458788041958,269.9813624346853,3200.0,Inspecting strike 1545,['Going to watertank 109']
chinook 9,-36.895,149.89,734.688521966651,0.0,0.0,100.0,650.0,5750.0,Going to strike 3898,['Going to strike 3898']
firehawk 5,-35.9365,148.0987544,734.9378292074672,0.0,0.0,41.58562954708624,266.148029101352,325.0,Going to watertank 109,['Going to watertank 109']
firehawk 5,-35.86646028250114,148.04229755535246,737.3642288080844,9.301198083754594,0.0,40.13231734649959,256.84683101759737,325.0,Going to watertank 109,[]
chinook 9,-36.98035423165859,149.9337583455084,737.3642288080844,10.256872419005763,0.0,98.42201962784527,639.7431275809943,5750.0,Going to strike 3898,[]
chinook 5,-35.978,147.73,738.4002453423501,0.0,0.0,85.13276941779236,553.3630012156503,11500.0,Going to strike 1522,"['Going to strike 1522', 'Going to strike 1587', 'Going to strike 1604']"
firehawk 5,-35.789,147.98,740.0466373654095,10.28256652169097,0.0,38.525666327485375,246.5642644959064,325.0,Refilling at watertank 109,[]
chinook 9,-37.1129,150.0019217,741.5203072888168,15.931637982629475,0.0,95.97099839974842,623.8114895983648,5750.0,Inspecting strike 3898,[]
chinook 5,-35.95677347590653,147.88409125830594,742.0698949116114,14.066988303110424,0.0,82.96861737115998,539.2960129125397,11500.0,Going to strike 1522,"['Going to strike 1587', 'Going to strike 1604', 'Going to strike 1684', 'Going to watertank 69']"
chinook 9,-37.1129,150.0019217,742.5203072888168,0.0,3.833333333333333,95.38125481000485,619.9781562650315,2875.0,Hovering 3898,[]
chinook 5,-35.9325,148.0584758,746.225216027351,15.928732656060278,0.0,80.51804311638148,523.3672802564796,11500.0,Inspecting strike 1522,"['Going to strike 1587', 'Going to strike 1604', 'Going to strike 1684', 'Going to watertank 69']"
chinook 7,-36.3367,149.3927068,746.349103988902,0.0,114.08480693898599,41.06252362790339,266.90640358137205,5750.0,Going to strike 2306,['Going to strike 2306']
chinook 5,-35.9325,148.0584758,747.225216027351,0.0,0.0,79.92829952663789,519.5339469231463,8625.0,Going to strike 1587,"['Going to strike 1604', 'Going to strike 1684', 'Going to watertank 69']"
chinook 5,-35.9365,148.1289634,748.8848145677194,6.361794404745386,0.0,78.94956192590783,513.1721525184009,8625.0,Inspecting strike 1587,"['Going to strike 1604', 'Going to strike 1684', 'Going to watertank 69']"
chinook 5,-35.9365,148.1289634,749.8848145677194,0.0,0.0,78.35981833616424,509.33881918506756,5750.0,Going to strike 1604,"['Going to strike 1604', 'Going to strike 1684', 'Going to watertank 69']"
chinook 4,-35.961,147.42,752.4822610010168,0.0,0.0,84.50853115664464,549.3054525181901,11500.0,Going to strike 1592,['Going to strike 1592']
chinook 5,-36.02488496253252,148.14671252122704,752.4822612581139,9.956878979845849,0.0,76.82799080080335,499.3819402052218,5750.0,Going to strike 1604,"['Going to strike 1684', 'Going to watertank 69']"
chinook 7,-36.25725257969881,149.14959225537203,752.4822619328751,23.51043878522987,0.0,37.44553304556034,243.39596479614218,5750.0,Going to strike 2306,['Going to strike 2306']
chinook 5,-36.0618,148.1541376,753.5671387386299,4.158697008644076,0.0,76.18819126101195,495.2232431965777,5750.0,Inspecting strike 1604,"['Going to strike 1684', 'Going to watertank 69']"
chinook 5,-36.0618,148.1541376,754.5671387386299,0.0,0.0,75.59844767126836,491.3899098632444,2875.0,Going to strike 1684,"['Going to strike 1684', 'Going to watertank 69']"
chinook 4,-35.910196187883066,147.60226875125724,757.0097236654449,17.355149854963614,0.0,81.83850810203485,531.9503026632266,11500.0,Going to strike 1592,['Going to strike 1592']
chinook 5,-36.10446928357439,148.24396383570874,757.0097238225202,9.363242821579467,0.0,74.15794877564076,482.02666704166495,2875.0,Going to strike 1684,['Going to watertank 69']
chinook 7,-36.19828982751813,148.9704443277279,757.0097247340472,17.355274071159794,0.0,34.775490880766526,226.0406907249824,5750.0,Going to strike 2306,"['Going to strike 2306', 'Going to strike 1948', 'Going to watertank 68']"
chinook 5,-36.1144,148.264904,757.5787549110745,2.1812858394586128,0.0,73.82236633880098,479.8453812022063,2875.0,Inspecting strike 1684,['Going to watertank 69']
chinook 4,-35.900406476788106,147.63725135943156,757.8793418071738,3.3335069908401076,0.0,81.32566087267485,528.6167956723865,11500.0,Going to strike 1532,"['Going to strike 1532', 'Going to strike 1592']"
chinook 7,-36.186933949476675,148.93606523759712,757.8793418160417,3.333532147645395,0.0,34.262639781128776,222.70715857733703,5750.0,Going to strike 2306,"['Going to strike 1948', 'Going to watertank 68']"
chinook 7,-36.1831,148.9244672,758.1727704150375,1.1248096294838048,0.0,34.089592145823566,221.58234894785318,5750.0,Inspecting strike 2306,"['Going to strike 1948', 'Going to watertank 68']"
chinook 5,-36.1144,148.264904,758.5787549110745,0.0,0.0,73.23262274905738,476.012047868873,0.0,Going to watertank 69,['Going to watertank 69']
chinook 4,-35.9004373873677,147.6679171045499,758.5999007788612,2.7621283675531774,0.0,80.90071804689744,525.8546673048334,11500.0,Going to strike 1532,"['Going to strike 1532', 'Going to strike 1592']"
chinook 5,-36.11367282475188,148.26496750020505,758.5999007788612,0.08105914627028049,0.0,73.22015211116964,475.9309887226027,0.0,Going to watertank 69,[]
chinook 7,-36.1831,148.9244672,759.1727704150375,0.0,0.0,33.499848556079975,217.74901561451983,2875.0,Going to strike 1948,"['Going to strike 1948', 'Going to watertank 68']"
chinook 5,-36.056,148.27,760.276992332017,6.428850967342175,0.0,72.23109811619392,469.5021377552605,0.0,Refilling at watertank 69,[]
chinook 7,-36.01954684559348,148.7138075096545,766.0200062986522,26.247737553856922,0.0,29.461735086255835,191.50127806066294,2875.0,Going to strike 1948,"['Going to strike 1948', 'Going to watertank 68']"
chinook 4,-35.90030220105395,147.98370576292857,766.0200066569065,28.443739199173496,0.0,76.52475817010152,497.4109281056598,11500.0,Going to strike 1532,"['Going to strike 1532', 'Going to strike 1592', 'Going to strike 1247']"
chinook 4,-35.90027399804736,147.99935728452976,766.3877728995029,1.4097703599316742,0.0,76.30787042241973,496.00115774572816,11500.0,Going to strike 1532,"['Going to strike 1532', 'Going to strike 1592', 'Going to strike 1247']"
chinook 7,-36.01075195870897,148.70251771820685,766.3877728995029,1.4097711627847103,0.0,29.24484721505819,190.09150689787822,2875.0,Going to strike 1948,"['Going to strike 1948', 'Going to watertank 68']"
chinook 4,-35.90023396621463,148.01986721921892,766.8696984008162,1.847380950158517,0.0,76.02365796854919,494.1537767955697,11500.0,Going to strike 1532,"['Going to strike 1592', 'Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 7,-35.99922543650099,148.68772725856897,766.8696984008162,1.8473803717559203,0.0,28.96063485017266,188.2441265261223,2875.0,Going to strike 1948,['Going to watertank 68']
chinook 4,-35.9001,148.0786151,768.2501065847354,5.291579437169386,0.0,75.20956882436927,488.86219735840024,11500.0,Inspecting strike 1532,"['Going to strike 1592', 'Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 4,-35.9001,148.0786151,769.2501065847354,0.0,0.0,74.61982523462568,485.0288640250669,8625.0,Going to strike 1592,"['Going to strike 1592', 'Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 7,-35.9325,148.6022378,769.6580087282123,10.688524445439066,0.0,27.31624647395126,177.5556020806832,2875.0,Inspecting strike 1948,['Going to watertank 68']
chinook 4,-35.87480834039894,148.0894309698812,770.0265368428059,2.976314202132,0.0,74.16193074198999,482.0525498229349,8625.0,Going to strike 1592,"['Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 6,-36.738,149.76,770.0265368428059,0.0,0.0,73.75951639324654,479.43685655610255,11500.0,Going to strike 3550,['Going to strike 3550']
chinook 9,-37.1129,150.0019217,770.0265368428059,0.0,105.44054662362461,79.15963225252413,514.5376096414069,2875.0,Going to strike 3982,"['Going to strike 3982', 'Going to watertank 22']"
firehawk 5,-35.789,147.98,770.0466373654095,0.0,0.0,38.525666327485375,246.5642644959064,3200.0,Going to strike 1109,"['Going to strike 1109', 'Going to watertank 83']"
chinook 7,-35.9325,148.6022378,770.6580087282123,0.0,0.0,26.72650288420767,173.72226874734986,0.0,Going to watertank 68,['Going to watertank 68']
chinook 4,-35.7586,148.1390331,773.593639912206,13.673896886505167,0.0,72.05825429791227,468.3786529364298,8625.0,Inspecting strike 1592,"['Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
firehawk 5,-35.740648356330425,147.80949310957695,774.2979247743675,16.29659252736181,0.0,35.97932374508509,230.26767196854456,3200.0,Going to strike 1109,"['Going to strike 1109', 'Going to watertank 83']"
chinook 9,-36.966262768220844,150.01873863127454,774.2979247743675,16.373493768463014,0.0,76.64063321122214,498.16411587294385,2875.0,Going to strike 3982,"['Going to strike 3982', 'Going to watertank 22']"
chinook 7,-35.88990658861345,148.45650562874846,774.2979248984932,13.953011986076973,0.0,24.579885655580444,159.76925676127289,0.0,Going to watertank 68,[]
chinook 6,-36.88497339846092,149.74869459655824,774.2979257854512,16.373657613473917,0.0,71.2404921450198,463.0631989426287,11500.0,Going to strike 3550,['Going to strike 3416']
chinook 7,-35.888,148.45,774.4605058281801,0.6232268971330593,0.0,24.48400459448305,159.14602986413982,0.0,Refilling at watertank 68,[]
chinook 4,-35.7586,148.1390331,774.593639912206,0.0,0.0,71.46851070816868,464.54531960309646,5750.0,Going to strike 1247,"['Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 6,-36.931,149.7451452,775.6355723333447,5.127645100258333,0.0,70.45162366805697,457.9355538423703,11500.0,Inspecting strike 3550,['Going to strike 3416']
chinook 6,-36.931,149.7451452,776.6355723333447,0.0,0.0,69.86188007831339,454.102220509037,8625.0,Going to strike 3416,['Going to strike 3416']
chinook 4,-35.788591232808514,147.9865386408406,778.2864824597186,14.15588591769903,0.0,69.29068210544575,450.3894336853974,5750.0,Going to strike 1247,"['Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 9,-36.829332304388416,150.0343837141694,778.2864824597186,15.289399133912765,0.0,74.28841795985093,482.8747167390311,2875.0,Going to strike 3982,"['Going to strike 3982', 'Going to watertank 22']"
chinook 6,-36.91030099560622,149.6788311397138,778.2864825227529,6.328489059397898,0.0,68.88826637686756,447.7737314496391,8625.0,Going to strike 3416,[]
firehawk 5,-35.69506633385056,147.64971206618927,778.2864834124372,15.28947477926699,0.0,33.59034331082462,214.97819718927758,3200.0,Going to strike 1109,['Going to watertank 83']
chinook 6,-36.9027,149.6545182,778.8919857763489,2.3210958054514546,0.0,68.5311747144904,445.45263564418764,8625.0,Inspecting strike 3416,[]
chinook 6,-36.9027,149.6545182,779.8919857763489,0.0,3.833333333333333,67.94143112474683,441.6193023108543,5750.0,Hovering 3416,[]
firehawk 5,-35.6737,147.5751317,780.1497694844079,7.142605816198159,0.0,32.47431115204366,207.83559137307944,3200.0,Inspecting strike 1109,['Going to watertank 83']
firehawk 5,-35.6737,147.5751317,781.1497694844079,0.0,0.0,31.87535281871033,204.0022580397461,325.0,Going to watertank 83,['Going to watertank 83']
firehawk 5,-35.69060955645583,147.5660351269284,781.685056295459,2.051924268840159,0.0,31.554739651704054,201.95033377090596,325.0,Going to watertank 83,['Going to watertank 83']
chinook 6,-36.9027,149.6545182,781.685056295459,0.0,6.873436989922387,66.88397928014338,434.74586532093196,5750.0,Going to strike 3354,['Going to strike 3354']
chinook 9,-36.71265453858276,150.04767049768276,781.685056295459,13.027840781564763,0.0,72.28413476268713,469.8468759574663,2875.0,Going to strike 3982,"['Going to strike 3982', 'Going to watertank 22']"
chinook 4,-35.81602234990528,147.84609434242594,781.6850567829603,13.027868239092662,0.0,67.28639468404688,437.3615654463047,5750.0,Going to strike 1247,"['Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
firehawk 5,-35.70519626137258,147.55818474738473,782.1468284278094,1.7701199003715693,0.0,31.278158417270994,200.18021387053437,325.0,Going to watertank 83,['Going to watertank 83']
chinook 4,-35.81973686597976,147.82700439691442,782.1468284278094,1.770124328248918,0.0,67.01406786431627,435.5914411180558,5750.0,Going to strike 1247,"['Going to strike 1247', 'Going to strike 1187', 'Going to watertank 109']"
chinook 6,-36.88702745028441,149.65102830985674,782.1468284278094,1.7701257674247792,0.0,66.6116522390011,432.9757395535072,5750.0,Going to strike 3354,['Going to strike 3354']
chinook 9,-36.69680116044966,150.0494726863041,782.1468284278094,1.770121339850917,0.0,72.01180840271006,468.0767546176154,2875.0,Going to strike 3982,"['Going to strike 3982', 'Going to watertank 22']"
firehawk 5,-35.76009136191064,147.52861266012215,783.8847871247021,6.66216318004293,0.0,30.23719542038929,193.51805069049146,325.0,Going to watertank 83,['Going to watertank 83']
chinook 9,-36.637133905729115,150.05624888836417,783.8847871247021,6.662166861774492,0.0,70.98685965474476,461.41458775584096,2875.0,Going to strike 3982,"['Going to strike 3982', 'Going to watertank 22']"
chinook 4,-35.83369003649647,147.7551400192628,783.884787158802,6.662175135471812,0.0,65.98911784347446,428.92926598258396,5750.0,Going to strike 1247,"['Going to strike 1187', 'Going to watertank 109']"
chinook 6,-36.828040178052134,149.63790633344306,783.8847871964172,6.662175279663173,0.0,65.586702195976,426.313564273844,5750.0,Going to strike 3354,[]
chinook 4,-35.8354,147.7463161,784.0981387512704,0.8178585959012749,0.0,65.86329344410504,428.1114073866828,5750.0,Inspecting strike 1247,"['Going to strike 1187', 'Going to watertank 109']"
chinook 6,-36.7895,149.629344,785.020284304454,4.352739654059254,0.0,64.91704994150534,421.9608246197847,5750.0,Inspecting strike 3354,[]
chinook 4,-35.8354,147.7463161,785.0981387512704,0.0,0.0,65.27354985436146,424.2780740533495,2875.0,Going to strike 1187,"['Going to strike 1187', 'Going to watertank 109']"
chinook 6,-36.7895,149.629344,786.020284304454,0.0,3.833333333333333,64.32730635176176,418.12749128645146,2875.0,Hovering 3354,[]
chinook 6,-36.7895,149.629344,787.2903282415393,0.0,4.868501758827106,63.578306081172975,413.25898952762435,2875.0,Going to strike 2725,"['Going to strike 2725', 'Going to watertank 35']"
chinook 4,-35.76795000162679,147.70428889646615,787.2903283802351,8.403393577698061,0.0,63.980720073177146,415.8746804756514,2875.0,Going to strike 1187,['Going to watertank 109']
firehawk 5,-35.86763782080709,147.47054733254984,787.29032851394,13.054575325411891,0.0,28.19741802579368,180.46347536507955,325.0,Going to watertank 83,[]
chinook 9,-36.52021426854371,150.06949654414203,787.2903288126492,13.05457647046394,0.0,68.97846327467339,448.360011285377,2875.0,Going to strike 3982,['Going to watertank 22']
chinook 4,-35.7222,147.6758284,788.7769772563677,5.698820691841674,0.0,63.10397842827842,410.1758597838097,2875.0,Inspecting strike 1187,['Going to watertank 109']
chinook 9,-36.4499,150.0774442,789.338295430882,7.850809564928977,0.0,67.77064641853046,440.50920172044806,2875.0,Inspecting strike 3982,['Going to watertank 22']
chinook 4,-35.7222,147.6758284,789.7769772563677,0.0,0.0,62.51423483853483,406.3425264504764,0.0,Going to watertank 109,['Going to watertank 109']
firehawk 5,-35.961,147.42,790.2474261483999,11.335567870635638,0.0,26.42623554600686,169.1279074944439,325.0,Refilling at watertank 83,[]
chinook 5,-36.056,148.27,790.276992332017,0.0,0.0,72.23109811619392,469.5021377552605,11500.0,Going to strike 1689,"['Going to strike 1689', 'Going to strike 2251', 'Going to strike 2241']"
chinook 9,-36.4499,150.0774442,790.338295430882,0.0,0.0,67.18090282878688,436.67586838711475,0.0,Going to watertank 22,['Going to watertank 22']
chinook 4,-35.73016608676917,147.7118927717672,790.6571223655445,3.3738820581304907,0.0,61.99517606036091,402.96864439234594,0.0,Going to watertank 109,['Going to watertank 109']
chinook 5,-36.04289540530585,148.26998535719343,790.6571223655445,1.4571650403570113,0.0,72.00691887921592,468.04497271490345,11500.0,Going to strike 1689,"['Going to strike 2251', 'Going to strike 2241', 'Going to strike 3547', 'Going to watertank 116']"
chinook 6,-36.68259727408984,149.57294597333473,790.6571223655445,12.905794762992112,0.0,61.5927991945588,400.3531947646321,2875.0,Going to strike 2725,"['Going to strike 2725', 'Going to watertank 35']"
chinook 9,-36.45156419988843,150.06393734741036,790.6571223655445,1.2221657901290135,0.0,66.99287732261318,435.4537025969857,0.0,Going to watertank 22,['Going to watertank 22']
chinook 5,-36.0012,148.2699388,791.866596975168,4.636319425055596,0.0,71.2936389676689,463.4086532898479,11500.0,Inspecting strike 1689,"['Going to strike 2251', 'Going to strike 2241', 'Going to strike 3547', 'Going to watertank 116']"
chinook 5,-36.0012,148.2699388,792.866596975168,0.0,0.0,70.70389537792532,459.5753199565146,8625.0,Going to strike 2251,"['Going to strike 2251', 'Going to strike 2241', 'Going to strike 3547', 'Going to watertank 116']"
chinook 5,-36.015125840855816,148.34891093338513,794.76321322964,7.270303201327759,0.0,69.58538719310566,452.3050167551868,8625.0,Going to strike 2251,"['Going to strike 2251', 'Going to strike 2241', 'Going to strike 3547', 'Going to watertank 116']"
chinook 6,-36.55218333831671,149.50437502843604,794.76321322964,15.73984591296636,0.0,59.17128443871782,384.6133488516658,2875.0,Going to strike 2725,"['Going to strike 2725', 'Going to watertank 35']"
chinook 9,-36.47286102454215,149.88993381775447,794.7632137286929,15.740016892068727,0.0,64.57133626229492,419.713685704917,0.0,Going to watertank 22,['Going to watertank 22']
chinook 4,-35.767187587570966,147.88023742762496,794.7632142381159,15.740018844856912,0.0,59.5736346996137,387.22862554748906,0.0,Going to watertank 109,"['Going to watertank 109', 'Going to strike 1924']"
firehawk 7,-37.51,149.73,796.7938873572608,0.0,0.0,29.078247705109312,186.1007853126996,3200.0,Going to strike 3141,"['Going to strike 3141', 'Going to watertank 35']"
chinook 5,-36.02997862769715,148.43349613521687,796.7938873572608,7.784208478622316,0.0,68.387816657933,444.5208082765645,8625.0,Going to strike 2251,"['Going to strike 2251', 'Going to strike 2241', 'Going to strike 3547', 'Going to watertank 116']"
chinook 6,-36.48767233882977,149.47054861418903,796.7938873572608,7.784177842188913,0.0,57.9737186168426,376.8291710094769,2875.0,Going to strike 2725,"['Going to strike 2725', 'Going to watertank 35']"
chinook 4,-35.785409880328956,147.96355029990542,796.7938874372819,7.784247263469889,0.0,58.376058197541404,379.44437828401914,0.0,Going to watertank 109,['Going to strike 1924']
chinook 9,-36.48330001862927,149.80384490612974,796.7938874540902,7.784249280689515,0.0,63.37375944988115,411.9294364242275,0.0,Going to watertank 22,[]
chinook 4,-35.789,147.98,797.1947215570198,1.53653831937572,0.0,58.139667686868215,377.90783996464336,0.0,Refilling at watertank 109,['Going to strike 1924']
chinook 9,-36.491,149.74,798.2995138795268,5.771572090251255,0.0,62.48582528215019,406.1578643339762,0.0,Refilling at watertank 22,[]
firehawk 7,-37.42830330911302,149.7167118872496,799.1834998571576,9.159640074453195,0.0,27.647053943476003,176.9411452382464,3200.0,Going to strike 3141,"['Going to strike 3141', 'Going to watertank 35']"
chinook 5,-36.04738070133388,148.53307349623284,799.1834998571576,9.160155107364533,0.0,66.97856202603076,435.36065316919996,8625.0,Going to strike 2251,"['Going to strike 2251', 'Going to strike 2241', 'Going to strike 3547', 'Going to watertank 116']"
chinook 6,-36.41174601799881,149.43081504946431,799.1834998571576,9.160127452999125,0.0,56.56446823945812,367.6690435564778,2875.0,Going to strike 2725,"['Going to strike 2725', 'Going to watertank 35']"
firehawk 7,-37.30633584269489,149.69692797388623,802.7508914054762,13.674394959061388,0.0,25.51042973112266,163.266750279185,3200.0,Going to strike 3141,"['Going to strike 3141', 'Going to watertank 35']"
